,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
835,57,244.02094400365866,10.0,0.41518389707766273,31.06363496209615,10.0,0.6792156890621467,323.365896674966,10.0,0.4977012110869181,319.6079051938105,1.5,0.20581652936622077,246.9556809077829,1.0,0.39875556705950566,4.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,35,policy 5,dikesnet
836,130,71.85290239984887,10.0,0.18976841607587838,231.9851170010902,1.0,0.9148544368401323,224.14972668282422,1.0,0.21512902574925155,316.92126435615404,1.0,0.1314581364427327,82.924539540126,1.0,0.8992953589180191,1.5,2.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,36,policy 5,dikesnet
837,91,155.20940656525892,1.0,0.5808581177590038,118.2851616146226,1.0,0.28035958844602743,157.67350087066228,1.5,0.7371125254696156,205.0247115488046,10.0,0.03973066936232872,311.702979584138,1.0,0.5186748476377611,1.5,2.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,37,policy 5,dikesnet
838,24,337.83975999958074,1.5,0.17487255611329056,127.2388594055164,1.5,0.4519868813160045,124.28175098167857,10.0,0.25357841327824215,46.53469159656068,1.0,0.29304427700915203,321.3315795463854,1.0,0.3508931093651014,2.5,2.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,38,policy 5,dikesnet
839,110,204.24849104154976,1.0,0.8381976582200255,325.0993185274357,10.0,0.5502828611265473,130.72357034267606,1.0,0.4623928674000749,240.6421905052726,10.0,0.09810110303704246,280.1883596492682,1.0,0.5127164214008406,1.5,2.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,39,policy 5,dikesnet
840,122,173.87768660455558,10.0,0.19175627607647464,38.17622980289711,1.0,0.2912950804973196,243.31326393771903,1.5,0.7150452829786869,297.3126435096829,10.0,0.45406993704649334,234.33263322973795,10.0,0.22705888927216142,3.5,2.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40,policy 5,dikesnet
841,30,52.63948967657093,1.5,0.08016205359801841,146.78119580383432,10.0,0.4780296090183258,286.9174096818371,1.0,0.7145941240369741,250.4186785174942,1.0,0.8628773730536774,335.2751268360095,1.0,0.41832055033667753,1.5,1.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,41,policy 5,dikesnet
842,114,346.9909519564891,1.0,0.11235534644868203,62.38107972707784,1.0,0.4889708304018505,300.1195770166895,1.0,0.4196194557475878,222.1528443309884,1.0,0.8585159431203265,299.6158953316046,1.5,0.2110487285948901,3.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,42,policy 5,dikesnet
843,6,284.88257515457735,1.5,0.7489750695872314,137.49576874573663,1.0,0.348259481481123,138.43314440017744,1.0,0.10845573832592134,141.9821088687371,1.5,0.8032673093379576,317.3532740688382,1.5,0.32989139287692565,4.5,3.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,43,policy 5,dikesnet
844,29,38.01230568500196,1.0,0.3250585813125469,61.90028387867738,10.0,0.2535822902589678,304.5247706037238,1.0,0.2486837423077177,119.31349379433829,10.0,0.5021587909269232,153.1921588034917,1.0,0.7249569234034566,1.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,44,policy 5,dikesnet
845,114,204.50247843120465,1.0,0.44899655455209236,315.6871462650389,1.0,0.782084364915763,294.85191266290303,1.5,0.14307133577640593,74.24469815369461,1.5,0.41604552300080744,142.74811012803303,10.0,0.06000974518160807,2.5,2.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,45,policy 5,dikesnet
846,26,139.04675239958863,1.5,0.8035077285065003,340.7667124994039,1.5,0.35618743615858384,217.61674327719678,10.0,0.4129235893073018,188.3156314519769,10.0,0.6130365229362496,210.15390954427141,10.0,0.6359820423772355,3.5,1.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,46,policy 5,dikesnet
847,60,235.45274649952188,1.0,0.7128706986006733,169.68413569448785,10.0,0.6009014685268793,336.901986323855,1.0,0.5270795716483436,330.1787667933376,10.0,0.7273356869219146,220.62719509403308,1.5,0.9099395504316717,4.5,2.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,47,policy 5,dikesnet
848,107,274.0483186734233,1.5,0.15422307156521067,346.34545023503176,1.0,0.09228957056925836,164.57711373358055,1.0,0.1657365136954606,303.2809396231659,1.0,0.19605239875417502,192.1811994434862,1.5,0.2420738657800355,1.5,3.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,48,policy 5,dikesnet
849,14,181.39494366661535,10.0,0.25177828889676995,188.90271987370352,1.5,0.16623960813278793,126.09691799927717,1.5,0.5523803759574134,254.14280561272614,1.0,0.80980176895335,140.03756616591195,1.5,0.19825330160716614,2.5,1.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49,policy 5,dikesnet
850,120,287.0851015046189,1.5,0.9433958131348328,141.37637535904042,1.5,0.2775102597138469,169.35490266341446,10.0,0.7286322310646994,63.99532918160435,10.0,0.2841774112731054,184.23313827134172,1.0,0.18139361498495624,4.5,1.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,policy 5,dikesnet
851,73,307.68834635380153,1.0,0.3627955033528704,262.07396552318346,1.0,0.3276336578856996,285.36615852644843,1.5,0.39272091071850224,272.2207737915079,1.0,0.2637331898554105,99.07369287490351,1.5,0.0777821418814957,2.5,3.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,51,policy 5,dikesnet
852,13,279.8499603672967,10.0,0.3182747741148074,228.95807310945202,1.5,0.3125856724066568,232.9472216304104,1.5,0.9908298324046307,235.17965351135217,1.5,0.9424262653259783,110.77301846591672,1.0,0.1216089672716801,2.5,3.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,52,policy 5,dikesnet
853,21,202.16367880155912,1.0,0.8567809549252061,255.02021249074264,10.0,0.7356648257562368,215.42489626165298,10.0,0.7089758264017084,343.6499181940263,10.0,0.9090335707318532,103.68948627851968,10.0,0.08608690080508982,4.5,4.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,53,policy 5,dikesnet
854,96,104.07721442581445,1.5,0.27318513388638965,304.5568061509804,1.5,0.7101749893981143,90.91285715264311,10.0,0.6543144390175092,297.18397156895344,1.0,0.898178414511396,84.88043400197988,10.0,0.1576190244916559,1.5,2.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,54,policy 5,dikesnet
855,62,166.968151701963,1.5,0.7035283291968188,269.62852907076405,1.0,0.17978273589664476,85.34606444107857,1.5,0.14662324583614839,266.2978798318015,1.0,0.4568642719827194,273.80037823797295,1.5,0.4109077892660292,2.5,2.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,55,policy 5,dikesnet
856,30,182.89362577322973,1.5,0.925693831689717,206.14823212738156,10.0,0.7495000967918646,209.83331497216145,10.0,0.7795184307222038,100.74933331346281,1.5,0.9994962074315722,314.31587954079976,10.0,0.27637654193942646,1.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,56,policy 5,dikesnet
857,21,258.1881345263284,1.0,0.5475029447800751,136.7545910116755,1.5,0.5317357923867052,38.89641398883683,10.0,0.3061648282407973,203.42524050736904,1.5,0.5091476176841584,72.78128421908364,10.0,0.19279362354155072,1.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,57,policy 5,dikesnet
858,94,192.24162088952284,1.0,0.3537805790531887,248.20146010704786,10.0,0.903232199893457,193.27422392504502,1.5,0.03976915809320029,346.5784817960302,10.0,0.2488726922289053,82.78103078940445,1.0,0.06500100673219793,4.5,4.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,58,policy 5,dikesnet
859,132,327.9770967469456,10.0,0.38527732844645785,151.55006788005807,1.0,0.8970378878387176,255.62929243816302,1.5,0.680269419094276,106.74375170283439,10.0,0.30149152516308036,154.66336187414876,1.0,0.26192704155931595,3.5,2.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,59,policy 5,dikesnet
860,20,142.45071564032907,10.0,0.7572673917368138,149.98973910722904,1.0,0.40406698167570315,101.97934705479723,1.0,0.11262690266692242,144.26164527030926,1.0,0.17972761134065965,50.41688458672384,10.0,0.0268711783871851,2.5,1.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,60,policy 5,dikesnet
861,103,207.71010562755035,10.0,0.45666569083220104,233.3023125254686,1.5,0.8130683597293424,34.70531336842387,1.0,0.8079147136928471,280.2474747824798,1.0,0.009190599919787304,253.66892250581407,1.5,0.5837943638673007,2.5,2.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,61,policy 5,dikesnet
862,8,244.5845546321118,1.0,0.04304358408095133,286.9217255978294,10.0,0.3308874692168798,184.37150408781054,1.5,0.8607566896440365,88.03752660099843,1.5,0.11645770763489137,232.85498456269568,1.5,0.6880185884261378,2.5,3.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,62,policy 5,dikesnet
863,5,302.0793763000289,10.0,0.9151590853878749,213.8524850853439,1.5,0.8151491457816381,349.6982713547196,10.0,0.848894652688783,159.39670714201927,1.5,0.02304482015543532,301.78137183790386,10.0,0.28419554087675875,3.5,1.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,63,policy 5,dikesnet
864,88,283.4497316102557,10.0,0.4771874365404337,242.5376000575589,10.0,0.15952827930138144,327.39510804555897,10.0,0.9205170692292091,58.991068171086454,1.0,0.5428699280535707,148.0510464770827,1.5,0.6427353057298005,4.5,2.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,64,policy 5,dikesnet
865,42,94.9905597125194,10.0,0.31251331106659563,244.35521625525325,1.5,0.6092400045946099,322.77994344433887,1.5,0.8338944528914365,242.32397096058406,1.5,0.9465278488134352,140.46194008011915,1.5,0.5895461596263998,4.5,3.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,65,policy 5,dikesnet
866,39,96.12480255056722,1.5,0.24974028642502757,300.70514554020326,1.5,0.6700063473464983,244.95559904449334,10.0,0.31177729281803673,116.49108186874443,1.5,0.8443968164803545,283.9274736341239,1.5,0.9295516046406513,4.5,1.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,66,policy 5,dikesnet
867,100,126.10961214191443,10.0,0.8624000359609297,107.65686632293094,1.5,0.7553488819579648,221.14814458707502,10.0,0.8673477843266292,285.1950872717572,1.5,0.9216558427462171,196.64432860165368,1.5,0.16358989077505043,2.5,1.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,67,policy 5,dikesnet
868,85,294.68385171946375,1.5,0.7945887538814848,120.85569658428851,10.0,0.8207405279735305,313.6408374866956,10.0,0.07766419231837059,42.83043803793162,10.0,0.2996783604403919,41.87159707722209,10.0,0.6987513416239135,3.5,3.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,68,policy 5,dikesnet
869,65,52.380871557492966,10.0,0.39615494276179747,117.33356595525949,10.0,0.9473537429107621,89.39121906722768,1.0,0.8941253823697933,275.14998279680003,10.0,0.31545136208999813,181.16110983828162,10.0,0.4387206802194615,2.5,1.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,69,policy 5,dikesnet
870,82,318.0228019568238,1.5,0.8668142074544183,335.4368121846745,10.0,0.7054008428829643,57.614824498981434,10.0,0.3834508500336626,202.14056920978922,10.0,0.39733541260277766,226.9644436276581,1.5,0.8677590758174094,2.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,70,policy 5,dikesnet
871,57,282.044929414123,1.0,0.9043253063777205,222.86005092719407,1.5,0.6479839762027398,328.6076105082624,1.0,0.984465136642142,343.47374636305864,1.0,0.9130991811576814,247.76469490981484,10.0,0.7147940541104847,4.5,3.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,71,policy 5,dikesnet
872,111,269.6836246973811,10.0,0.7436136265984243,79.41097382633092,1.0,0.5755009521696438,282.407179844397,10.0,0.7040080876449647,267.3669339592193,10.0,0.23104869174882767,329.19912615504705,1.5,0.23289136512887104,1.5,3.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,72,policy 5,dikesnet
873,34,218.2396284524059,1.5,0.46555755350197586,180.23133434661003,10.0,0.5472470361545114,207.38592524597667,1.0,0.013148294825432883,234.38561388433158,1.5,0.6938124576397042,338.62392124153575,10.0,0.6664164897264643,2.5,3.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,73,policy 5,dikesnet
874,125,43.45812332896489,1.0,0.9066594838256027,196.34838647768163,1.5,0.8010238237244711,180.01984212525525,1.0,0.5492344530508447,210.32527723442814,1.5,0.011763165853975409,258.44744355043315,1.0,0.7799617616794505,1.5,1.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,74,policy 5,dikesnet
875,28,229.06206144841676,1.5,0.11709812453256159,165.18474043245493,1.5,0.46691149082081507,59.1230360612866,10.0,0.7802802643869852,288.55701335320543,1.0,0.7090001175700605,123.0971511227748,10.0,0.6611518929001687,1.5,2.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,75,policy 5,dikesnet
876,80,149.0462876457117,10.0,0.02272394656341227,168.74078428174292,1.5,0.6664992725271629,289.8792842605053,1.0,0.9255657667460137,339.97803883671565,1.0,0.9041591110381458,135.0032550584555,1.0,0.5397470448201032,4.5,2.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,76,policy 5,dikesnet
877,93,275.9174956801379,1.5,0.5037075513710649,339.3499312384852,1.0,0.8746653985813078,201.29997766053464,1.5,0.5401494336058675,66.1306679413725,1.0,0.9273466931907313,133.05917891081975,10.0,0.4928997209171448,3.5,3.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,77,policy 5,dikesnet
878,106,206.68371589205032,1.0,0.3495712565370357,171.3493051955241,1.0,0.1304611431897408,86.82216791549224,10.0,0.23323836166464296,156.40501626169183,1.0,0.7332405076785483,145.95528010386846,10.0,0.5600990281070236,3.5,4.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,78,policy 5,dikesnet
879,92,164.35018682052765,1.0,0.2359592424720415,48.370396914354636,10.0,0.9842552856530621,64.05938650772242,10.0,0.918163285185273,220.4432409926685,1.0,0.6467780484573888,30.322358558888478,1.0,0.3423860104928386,3.5,3.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,79,policy 5,dikesnet
880,69,117.14400319783864,10.0,0.9511743904441784,101.98765006707538,1.5,0.6524218096603881,147.93736739646164,1.5,0.5659450908517887,309.9079988935317,1.5,0.7165771889007899,32.83933723752861,1.5,0.1888574125783601,3.5,2.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,80,policy 5,dikesnet
881,119,240.37028601494566,1.0,0.6521936445521859,199.49149661183313,1.0,0.9869586965614996,253.06769144133526,10.0,0.6450846389882988,147.01987681261645,1.0,0.09077565270973491,279.2221435741279,1.5,0.7864633753283047,3.5,1.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,81,policy 5,dikesnet
882,50,115.28999434555973,10.0,0.16099405796361468,285.1282767257726,1.0,0.09509614564925085,117.77181029729293,10.0,0.37005208555731256,325.60920532737737,1.5,0.2585249168815744,96.93334962914963,1.0,0.9193892971255102,2.5,3.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,82,policy 5,dikesnet
883,26,319.61314206675416,1.0,0.04845701292882026,121.38591404174834,10.0,0.1352728357659125,48.397840384655154,1.0,0.4001640465657939,75.84654454654624,10.0,0.3577302633149136,203.3957032328445,10.0,0.5680904991173711,3.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,83,policy 5,dikesnet
884,81,248.21895422315762,1.5,0.8321897914705179,163.96016174609886,10.0,0.5857345492362682,106.36312396407536,10.0,0.9330877827983618,190.00093619301805,10.0,0.25022036291356115,185.279468863836,1.0,0.31285884582401985,4.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,84,policy 5,dikesnet
885,41,35.49439127384756,1.5,0.6248416479938348,267.1273667984475,1.5,0.01989838841435128,308.44015757789134,1.5,0.6713278271238621,289.8276745873802,1.0,0.9547198742073775,156.65106520146935,10.0,0.2944688201543564,4.5,1.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,85,policy 5,dikesnet
886,112,175.57387347686745,1.0,0.6376781746643252,317.4767485382763,1.0,0.8784314449573289,333.4808688888013,1.0,0.6915326846333169,283.02669558547274,1.5,0.8549969378276727,148.82583627851542,10.0,0.04801005762091798,3.5,4.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,86,policy 5,dikesnet
887,38,177.86707379922876,1.5,0.7681370462757813,192.4591010840328,1.5,0.5274720405208223,266.7526705598989,10.0,0.9450567379145516,268.90788071948236,1.5,0.2435999042114008,165.34150304915568,10.0,0.8486627655849193,4.5,3.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,87,policy 5,dikesnet
888,128,224.9751733402855,10.0,0.7857256137335475,124.12852685975686,10.0,0.6409925014494409,109.09975455331397,1.5,0.9719707468256571,62.12366466161862,1.5,0.5755177459268831,70.87426984899696,1.0,0.4978923399059136,2.5,2.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,88,policy 5,dikesnet
889,36,295.9904319094077,1.0,0.30298765114152953,293.4305349842972,1.5,0.3406140087571999,212.15716263766623,10.0,0.2758966062319241,56.76502571195642,10.0,0.33671180417288155,119.70021755676284,1.5,0.2709885871689196,1.5,4.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,89,policy 5,dikesnet
890,38,228.3080945359598,1.5,0.9909953930918585,58.81177000475283,1.5,0.2148055690046386,79.36827516481978,10.0,0.09728172705934277,37.98714136591205,1.5,0.14339596596467402,155.54253270803963,1.0,0.1452121702745101,1.5,1.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,90,policy 5,dikesnet
891,77,110.03934362302596,1.5,0.7080898874807026,56.506796686239454,1.0,0.5816073298879969,112.65420931393713,1.5,0.25985305730533,163.1823483938668,1.5,0.9156911656175252,138.30551749794682,10.0,0.47147882269920627,3.5,4.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,91,policy 5,dikesnet
892,66,339.204131790816,10.0,0.0586567835881317,82.0838861957476,10.0,0.1416848442478144,344.9342282777,10.0,0.3461909694450862,107.38074325600202,10.0,0.5657593508754714,214.09701970006796,10.0,0.17930220956389628,1.5,1.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,92,policy 5,dikesnet
893,121,34.023092830616534,10.0,0.5726201141365267,64.70526485872837,10.0,0.5741291498895993,267.7439555337503,1.5,0.06728008482086485,97.82656360196647,10.0,0.8147092117577724,343.9172963443051,10.0,0.9743619266306979,2.5,1.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,93,policy 5,dikesnet
894,2,226.59431458105837,1.0,0.6860925129237626,100.01876996500573,10.0,0.36257683106300176,136.14513410784397,1.0,0.21100889842558576,293.17289247127485,1.0,0.6514514906934803,80.88554704440604,1.0,0.7712234930442634,3.5,2.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,94,policy 5,dikesnet
895,48,133.66957239660422,1.5,0.3753741983912242,261.03047682794397,1.0,0.7039391433781015,121.79100632032129,1.0,0.7674885220228365,78.26791011542655,1.0,0.7942493858667161,219.95285427016097,1.5,0.7347567701180673,1.5,2.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,95,policy 5,dikesnet
896,109,211.63115498177046,1.0,0.07468619035570882,271.8617822802843,1.5,0.6190081388997483,145.71551826112812,1.0,0.8102739846648593,72.84296854289586,10.0,0.7986529185402924,199.0599469183839,1.5,0.20239953835707084,4.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,96,policy 5,dikesnet
897,42,31.66208858722816,1.5,0.8450313623309423,132.77229787914507,1.0,0.12865920259973634,196.98755271732557,10.0,0.7611853178103088,146.02272449699456,1.5,0.683259361459197,225.31879913494151,10.0,0.6805828736043529,1.5,4.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,97,policy 5,dikesnet
898,106,68.85649899414985,1.5,0.06382847070556086,90.06809446954556,10.0,0.3503232974495276,230.28456190196889,1.0,0.9128289266744404,31.824764001714044,10.0,0.8314397787173256,116.78584011787481,1.0,0.864131730058698,2.5,4.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,98,policy 5,dikesnet
899,41,112.77818821816533,1.5,0.3675515540721931,96.1313670178569,1.0,0.3658735306468509,75.88242112056335,1.0,0.46849499292614066,162.63960182804038,1.0,0.410774229190601,131.17430008079936,1.0,0.8567431266685874,4.5,4.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,99,policy 5,dikesnet
900,11,250.18943503320062,1.0,0.8138381009297943,95.56487320926666,1.5,0.3152316304495063,61.528716758536305,1.0,0.5247373006844818,168.52792884650432,10.0,0.7520966381126417,306.88330202203025,1.5,0.4627930245604337,3.5,3.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,100,policy 5,dikesnet
901,63,264.4337609207796,10.0,0.01261259945608941,314.716292492976,1.5,0.806959592577263,248.7697847350847,1.0,0.49469814292002007,264.6936221616938,10.0,0.37745412011389373,292.44175709083333,1.0,0.2578806370248504,3.5,1.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,101,policy 5,dikesnet
902,39,125.6060895915443,1.5,0.46318203972512956,174.06743078777023,1.5,0.8681624782276759,148.6497529538641,10.0,0.9040323634881982,327.45748586111165,1.5,0.31453995509167487,303.39394384726296,10.0,0.07006369967817215,3.5,1.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,102,policy 5,dikesnet
